route_id,route_short_name,route_long_name,route_type,agency_id
975,,ICE 1094,2,DB
976,,ICE 1097,2,DB
977,,IC 1882,2,DB
978,,ICE 970,2,DB
979,,ICE 74,2,DB
980,,ICE 1175,2,SBB
981,,ICE 1079,2,DB
982,,ICE 1690,2,DB
983,,ICE 1073,2,DB
984,,ICE 273,2,DB
985,,ICE 773,2,DB
986,,IC 2370,2,DB
987,,ICE 72,2,DB
988,,ICE 574,2,DB
989,,ICE 579,2,DB
990,,ICE 70,2,DB
991,,ICE 79,2,SBB
992,,ICE 572,2,DB
993,,ICE 776,2,DB
994,,ICE 13,2,DB
995,,ICE 15,2,DB
996,,ICE 211,2,DB
997,,ICE 210,2,DB
998,,ICE 14,2,DB
999,,ICE 215,2,DB
1000,,ICE 19,2,DB
1001,,ICE 10,2,DB
1002,,IC 2222,2,DB
1003,,ICE 11,2,DB
1004,,ICE 18,2,DB
1005,,IC 2404,2,DB
1006,,IC 1919,2,DB
1007,,ICE 1224,2,DB
1008,,IC 1980,2,DB
1009,,IC 1985,2,DB
1010,,IC 1285,2,DB
1011,,IC 1981,2,DB
1012,,Bus62164,2,DB
1013,,Bus62160,2,DB
1014,,Bus62066,2,DB
1015,,Bus62062,2,DB
1016,,IC 2229,2,DB
1017,,IC 2029,2,DB
1018,,ICE 520,2,DB
1019,,ICE 922,2,DB
1020,,ICE 2502,2,DB
1021,,ICE 2526,2,DB
1022,,ICE 616,2,DB
1023,,ICE 614,2,DB
1024,,ICE 612,2,DB
1025,,ICE 1580,2,DB
1026,,ICE 1680,2,DB
1027,,ICE 511,2,DB
1028,,ICE 610,2,DB
1029,,ICE 513,2,DB
1030,,ICE 518,2,DB
1031,,ICE 515,2,DB
1032,,ICE 516,2,DB
1033,,ICE 786,2,DB
1034,,IC 2263,2,DB
1035,,ICE 514,2,DB
1036,,ICE 1604,2,DB
1037,,ICE 537,2,DB
1038,,ICE 587,2,DB
1039,,IC 2262,2,DB
1040,,IC 2094,2,DB
1041,,ICE 519,2,DB
1042,,ICE 512,2,DB
1043,,ICE 590,2,DB
1044,,IC 2092,2,DB
1045,,ICE 580,2,DB
1046,,ICE 510,2,DB
1047,,IC 2267,2,DB
1048,,ICE 1681,2,DB
1049,,ICE 613,2,DB
1050,,ICE 1738,2,DB
1051,,ICE 615,2,DB
1052,,ICE 985,2,DB
1053,,IC 2088,2,DB
1054,,IC 2294,2,DB
1055,,ICE 981,2,DB
1056,,IC 2087,2,DB
1057,,IC 2266,2,DB
1058,,ICE 989,2,DB
1059,,IC 2097,2,DB
1060,,ICE 1749,2,DB
1061,,IC 2268,2,DB
1062,,ICE 999,2,DB
1063,,ICE 699,2,DB
1064,,ICE 991,2,DB
1065,,IC 2269,2,DB
1066,,ICE 1582,2,DB
1067,,ICE 1682,2,DB
1068,,ICE 1180,2,DB
1069,,IC 2518,2,DB
1070,,ICE 277,2,DB
1071,,IC 146,2,NS
1072,,ICE 1040,2,DB
1073,,ICE 373,2,DB
1074,,IC 144,2,NS
1075,,ICE 375,2,DB
1076,,IC 142,2,NS
1077,,ICE 1699,2,DB
1078,,ICE 377,2,DB
1079,,IC 140,2,NS
1080,,ICE 877,2,DB
1081,,IC 2242,2,DB
1082,,IC 1929,2,DB
1083,,IC 1927,2,DB
1084,,IC 1913,2,DB
1085,,IC 140,2,DB
1086,,IC 2510,2,DB
1087,,IC 2508,2,DB
1088,,IC 2506,2,DB
1089,,IC 2504,2,DB
1090,,IC 2502,2,DB
1091,,IC 240,2,DB
1092,,IC 148,2,DB
1093,,IC 146,2,DB
1094,,IC 144,2,DB
1095,,IC 142,2,DB
1096,,IC 1883,2,DB
1097,,ICE 2598,2,DB
1098,,ICE 2541,2,DB
1099,,ICE 2543,2,DB
1100,,IC 1923,2,DB
1101,,IC 1921,2,DB
1102,,ICE 279,2,DB
1103,,ICE 271,2,SBB
1104,,IC 271,2,SBB
1105,,ICE 1271,2,SBB
1106,,ICE 374,2,DB
1107,,ICE 271,2,DB
1108,,ICE 200,2,DB
1109,,ICE 370,2,DB
1110,,ICE 101,2,DB
1111,,EC 151,2,EC
1112,,IC 1174,2,DB
1113,,ICE 108,2,DB
1114,,EC 8,2,DB
1115,,ICE 71,2,DB
1116,,ICE 106,2,DB
1117,,ICE 276,2,DB
1118,,ICE 405,2,DB
1119,,ICE 504,2,DB
1120,,ICE 404,2,NS
1121,,IC 1274,2,DB
1122,,ICE 107,2,DB
1123,,ICE 102,2,DB
1124,,ICE 272,2,DB
1125,,ICE 109,2,DB
1126,,ICE 100,2,DB
1127,,ICE 4,2,DB
1128,,ICE 201,2,DB
1129,,ICE 203,2,DB
1130,,ICE 604,2,DB
1131,,ICE 676,2,DB
1132,,IC 209,2,DB
1133,,ICE 202,2,DB
1134,,ICE 3,2,SBB
1135,,ICE 5,2,DB
1136,,ICE 874,2,DB
1137,,ICE 103,2,DB
1138,,ICE 1103,2,DB
1139,,ICE 1171,2,DB
1140,,IC 2562,2,DB
1141,,IC 2397,2,DB
1142,,IC 1976,2,DB
1143,,IC 1990,2,DB
1144,,IC 2419,2,DB
1145,,IC 1991,2,DB
1146,,IC 2392,2,DB
1147,,IC 1999,2,DB
1148,,IC 2511,2,DB
1149,,IC 2517,2,DB
1150,,IC 2556,2,DB
1151,,IC 2559,2,DB
1152,,IC 2554,2,DB
1153,,IC 2297,2,DB
1154,,IC 2399,2,DB
1155,,EC 2529,2,DB
1156,,EC 2528,2,DB
1157,,EC 2527,2,DB
1158,,IC 1977,2,DB
1159,,IC 2171,2,DB
1160,,IC 2337,2,DB
1161,,IC 2332,2,DB
1162,,IC 2339,2,DB
1163,,IC 2330,2,DB
1164,,IC 2336,2,DB
1165,,IC 2333,2,DB
1166,,IC 2334,2,DB
1167,,EC 117,2,DB
1168,,EN 440,2,DB
1169,,ICE 843,2,DB
1170,,ICE 543,2,DB
1171,,ICE 1045,2,DB
1172,,ICE 855,2,DB
1173,,ICE 545,2,DB
1174,,ICE 555,2,DB
1175,,ICE 847,2,DB
1176,,ICE 857,2,DB
1177,,ICE 547,2,DB
1178,,ICE 557,2,DB
1179,,ICE 849,2,DB
1180,,ICE 859,2,DB
1181,,ICE 549,2,DB
1182,,ICE 559,2,DB
1183,,ICE 1051,2,DB
1184,,ICE 941,2,DB
1185,,ICE 641,2,DB
1186,,ICE 651,2,DB
1187,,ICE 1053,2,DB
1188,,ICE 943,2,DB
1189,,ICE 643,2,DB
1190,,ICE 653,2,DB
1191,,ICE 1055,2,DB
1192,,ICE 945,2,DB
1193,,ICE 844,2,DB
1194,,ICE 854,2,DB
1195,,ICE 645,2,DB
1196,,ICE 655,2,DB
1197,,ICE 947,2,DB
1198,,ICE 541,2,DB
1199,,ICE 853,2,DB
1200,,ICE 553,2,DB
1201,,IC 1916,2,DB
1202,,ICE 2595,2,DB
1203,,IC 2016,2,DB
1204,,IC 1922,2,DB
1205,,IC 1928,2,DB
1206,,IC 1917,2,DB
1207,,ICE 1043,2,DB
1208,,IC 1925,2,DB
1209,,ICE 1885,2,DB
1210,,ICE 1886,2,DB
1211,,ICE 1102,2,DB
1212,,IC 2214,2,DB
1213,,ICE 517,2,DB
1214,,ICE 611,2,DB
1215,,ICE 624,2,DB
1216,,IC 2215,2,DB
1217,,IC 2321,2,DB
1218,,IC 2228,2,DB
1219,,IC 1910,2,DB
1220,,ICE 1015,2,DB
1221,,IC 2314,2,DB
1222,,ICE 2588,2,DB
1223,,ICE 2549,2,DB
1224,,ICE 2547,2,DB
1225,,IC 5107,2,SWX
1226,,IC 2023,2,DB
1227,,IC 2025,2,DB
1228,,RE 5106,2,SWX
1229,,IC 2026,2,DB
1230,,IC 2022,2,DB
1231,,IC 2210,2,DB
1232,,IC 2307,2,DB
1233,,IC 2003,2,DB
1234,,IC 2537,2,DB
1235,,IC 26715,2,SWX
1236,,ICE 1023,2,DB
1237,,IC 33799,2,SWX
1238,,ICE 1110,2,DB
1239,,IC 1023,2,DB
1240,,IC 2265,2,DB
1241,,IC 2166,2,DB
1242,,IC 2360,2,DB
1243,,IC 2183,2,DB
1244,,IC 2363,2,DB
1245,,IC 2278,2,DB
1246,,IC 2367,2,DB
1247,,IC 2369,2,DB
1248,,IC 2168,2,DB
1249,,IC 2507,2,DB
1250,,IC 2362,2,DB
1251,,IC 2169,2,DB
1252,,IC 2361,2,DB
1253,,IC 2343,2,DB
1254,,IC 143,2,DB
1255,,IC 147,2,DB
1256,,IC 241,2,DB
1257,,IC 2241,2,DB
1258,,IC 245,2,DB
1259,,IC 2240,2,DB
1260,,IC 2086,2,DB
1261,,IC 2096,2,DB
1262,,IC 2173,2,DB
1263,,IC 1994,2,DB
1264,,IC 2178,2,DB
1265,,IC 2179,2,DB
1266,,IC 2176,2,DB
1267,,IC 2181,2,DB
1268,,IC 1972,2,DB
1269,,IC 1986,2,DB
1270,,IC 2177,2,DB
1271,,ICE 783,2,DB
1272,,ICE 583,2,DB
1273,,ICE 988,2,DB
1274,,ICE 585,2,DB
1275,,ICE 784,2,DB
1276,,ICE 787,2,DB
1277,,ICE 886,2,DB
1278,,ICE 789,2,DB
1279,,ICE 882,2,DB
1280,,ICE 1689,2,DB
1281,,ICE 889,2,DB
1282,,ICE 880,2,DB
1283,,ICE 588,2,DB
1284,,ICE 881,2,DB
1285,,ICE 883,2,DB
1286,,ICE 788,2,DB
1287,,ICE 1088,2,DB
1288,,ICE 888,2,DB
1289,,ICE 1085,2,DB
1290,,ICE 581,2,DB
1291,,IC 2187,2,DB
1292,,ICE 1172,2,DB
1293,,ICE 570,2,DB
1294,,IC 2299,2,DB
1295,,IC 2390,2,DB
1296,,ICE 535,2,DB
1297,,ICE 533,2,DB
1298,,IC 537,2,DB
1299,,IC 483,2,DB
1300,,IC 2234,2,DB
1301,,Bus72331,2,DB
1302,,IC 2232,2,DB
1303,,Bus72333,2,DB
1304,,Bus72383,2,DB
1305,,IC 2230,2,DB
1306,,Bus72335,2,DB
1307,,Bus72385,2,DB
1308,,IC 2338,2,DB
1309,,Bus72337,2,DB
1310,,Bus72387,2,DB
1311,,Bus72339,2,DB
1312,,Bus72389,2,DB
1313,,Bus72231,2,DB
1314,,Bus72381,2,DB
1315,,IC 2089,2,DB
1316,,IC 2080,2,DB
1317,,ICE 688,2,DB
1318,,ICE 582,2,DB
1319,,ICE 1581,2,DB
1320,,ICE 633,2,DB
1321,,ICE 683,2,DB
1322,,IC 1914,2,DB
1323,,IC 2403,2,DB
1324,,ICE 222,2,NS
1325,,IC 1099,2,DB
1326,,IC 1926,2,DB
1327,,ICE 134,2,NS
1328,,ICE 139,2,DB
1329,,ICE 1046,2,DB
1330,,ICE 341,2,DB
1331,,ICE 130,2,NS
1332,,IC 2221,2,DB
1333,,IC 2309,2,DB
1334,,IC 1098,2,DB
1335,,ICE 1098,2,DB
1336,,ICE 121,2,DB
1337,,ICE 222,2,DB
1338,,ICE 137,2,DB
1339,,IC 2196,2,DB
1340,,IC 2407,2,DB
1341,,IC 2195,2,DB
1342,,ICE 250,2,DB
1343,,ICE 1041,2,DB
1344,,IC 141,2,DB
1345,,IC 145,2,DB
1346,,IC 149,2,DB
1347,,ICE 649,2,DB
1348,,IC 2515,2,DB
1349,,IC 2501,2,DB
1350,,IC 2503,2,DB
1351,,IC 2505,2,DB
1352,,IC 2500,2,DB
1353,,IC 2509,2,DB
1354,,IC 2516,2,DB
1355,,IC 2316,2,DB
1356,,IC 2323,2,DB
1357,,ICE 9556,2,DB
1358,,ICE 826,2,DB
1359,,IC 1077,2,DB
1360,,ICE 771,2,DB
1361,,ICE 292,2,DB
1362,,ICE 887,2,DB
1363,,ICE 1598,2,DB
1364,,ICE 1087,2,DB
1365,,ICE 250,2,NS
1366,,IC 1971,2,DB
1367,,ICE 2561,2,DB
1368,,IC 2558,2,DB
1369,,BUS99361,2,DB
1370,,ICE 2578,2,DB
1371,,BUS99363,2,DB
1372,,ICE 2542,2,DB
1373,,ICE 2576,2,DB
1374,,BUS99365,2,DB
1375,,ICE 2574,2,DB
1376,,BUS99367,2,DB
1377,,ICE 2548,2,DB
1378,,BUS99369,2,DB
1379,,ICE 2572,2,DB
1380,,BUS99371,2,DB
1381,,BUS99373,2,DB
1382,,ICE 2570,2,DB
1383,,BUS99375,2,DB
1384,,IC 60295,2,DB
1385,,ICE 986,2,DB
1386,,ICE 538,2,DB
1387,,ICE 1589,2,DB
1388,,ICE 536,2,DB
1389,,ICE 586,2,DB
1390,,ICE 584,2,DB
1391,,ICE 885,2,DB
1392,,ICE 782,2,DB
1393,,ICE 635,2,DB
1394,,ICE 685,2,DB
1395,,ICE 634,2,DB
1396,,IC 2406,2,DB
1397,,IC 2416,2,DB
1398,,IC 2414,2,DB
1399,,IC 2596,2,DB
1400,,IC 1118,2,DB
1401,,IC 2400,2,DB
1402,,IC 2412,2,DB
1403,,IC 2355,2,DB
1404,,IC 2352,2,DB
1405,,IC 1920,2,DB
1406,,IC 2093,2,DB
1407,,EC 1014,2,DB
1408,,ICE 852,2,DB
1409,,ICE 1877,2,DB
1410,,IR 2249,2,SBB
1411,,RE 4985,2,SBB
1412,,ICE 1099,2,DB
1413,,IC 1993,2,DB
1414,,ICE 1191,2,DB
1415,,ICE 1195,2,DB
1416,,ICE 1084,2,DB
1417,,ICE 1057,2,DB
1418,,ICE 657,2,DB
1419,,IC 242,2,NS
1420,,IC 242,2,DB
1421,,IC 636,2,DB
1422,,Bus60208,2,DB
1423,,IC 1237,2,DB
1424,,IC 2041,2,DB
1425,,IC 2335,2,DB
1426,,IC 2231,2,DB
1427,,ICE 705,2,DB
1428,,ICE 903,2,DB
1429,,IC 1983,2,DB
1430,,IC 2186,2,DB
1431,,IC 1997,2,DB
1432,,ICE 2562,2,DB
1433,,ICE 876,2,DB
1434,,ICE 998,2,DB
1435,,IC 2059,2,DB
1436,,EC 2517,2,DB
1437,,EC 2516,2,DB
1438,,ICE 920,2,DB
1439,,ICE 823,2,DB
1440,,ICE 1625,2,DB
1441,,ICE 1086,2,DB
1442,,ICE 984,2,DB
1443,,Bus60592,2,DB
1444,,ICE 2522,2,DB
1445,,Bus62435,2,DB
1446,,Bus61719,2,DB
1447,,ICE 2565,2,DB
1448,,ICE 77,2,DB
1449,,Bus 641,2,NS
1450,,Bus 642,2,NS
1451,,Bus 643,2,NS
1452,,Bus 644,2,NS
1453,,Bus 645,2,NS
1454,,Bus 646,2,NS
1455,,Bus 647,2,NS
1456,,Bus 640,2,NS
1457,,ICE 1190,2,DB
1458,,ICE 255,2,DB
1459,,ICE 158,2,NS
1460,,ICE 253,2,DB
1461,,ICE 156,2,NS
1462,,ICE 155,2,DB
1463,,ICE 154,2,NS
1464,,ICE 157,2,DB
1465,,ICE 159,2,DB
1466,,ICE 254,2,NS
1467,,ICE 251,2,DB
1468,,ICE 158,2,DB
1469,,ICE 156,2,DB
1470,,ICE 154,2,DB
1471,,ICE 254,2,DB
1472,,ICE 1020,2,DB
1473,,EC 2561,2,DB
1474,,EC 2565,2,DB
1475,,EC 2567,2,DB
1476,,EC 2569,2,DB
1477,,EC 2563,2,DB
1478,,EC 2577,2,DB
1479,,IC 2589,2,DB
1480,,ICE 534,2,DB
1481,,IC 1975,2,DB
1482,,ICE 1620,2,DB
1483,,ICE 125,2,DB
1484,,ICE 127,2,DB
1485,,ICE 129,2,DB
1486,,ICE 134,2,DB
1487,,ICE 104,2,NS
1488,,ICE 221,2,DB
1489,,ICE 120,2,NS
1490,,ICE 220,2,DB
1491,,ICE 128,2,DB
1492,,ICE 126,2,DB
1493,,ICE 124,2,DB
1494,,BUS 8242,2,DB
1495,,BUS 9242,2,DB
1496,,BUS 8240,2,DB
1497,,BUS 9240,2,DB
1498,,BUS 8148,2,DB
1499,,BUS 9148,2,DB
1500,,RE 26746,2,SWX
1501,,IC 5106,2,SWX
1502,,IR 2279,2,SBB
1503,,EC 10091,2,SBB
1504,,IC 243,2,DB
1505,,BUS 8245,2,DB
1506,,BUS 8141,2,DB
1507,,BUS 8143,2,DB
1508,,BUS 8145,2,DB
1509,,BUS 8147,2,DB
1510,,BUS 8146,2,DB
1511,,BUS 8149,2,DB
1512,,BUS 8144,2,DB
1513,,BUS 8241,2,DB
1514,,BUS50081,2,DB
1515,,EC 2578,2,DB
1516,,BUS50085,2,DB
1517,,BUS50087,2,DB
1518,,EC 2576,2,DB
1519,,BUS50089,2,DB
1520,,EC 2568,2,DB
1521,,Bus 115,2,CFL
1522,,Bus 123,2,CFL
1523,,Bus 131,2,CFL
1524,,Bus 149,2,CFL
1525,,Bus 155,2,CFL
1526,,Bus 157,2,CFL
1527,,Bus 159,2,CFL
1528,,Bus 111,2,CFL
1529,,Bus 113,2,CFL
1530,,Bus 117,2,CFL
1531,,Bus 119,2,CFL
1532,,Bus 127,2,CFL
1533,,Bus 135,2,CFL
1534,,Bus 139,2,CFL
1535,,Bus 143,2,CFL
1536,,RE 4885,2,SBB
1537,,ICE 814,2,DB
1538,,IC 2401,2,DB
1539,,RJ 1066,2,DB
1540,,BUS99360,2,DB
1541,,BUS99362,2,DB
1542,,BUS99364,2,DB
1543,,BUS99366,2,DB
1544,,BUS99368,2,DB
1545,,BUS99370,2,DB
1546,,BUS99372,2,DB
1547,,BUS99374,2,DB
1548,,BUS99376,2,DB
1549,,BUS99378,2,DB
1550,,BUS99380,2,DB
1551,,BUS99382,2,DB
1552,,BUS99384,2,DB
1553,,IC 244,2,NS
1554,,IC 244,2,DB
1555,,ICE 404,2,DB
1556,,ICE 130,2,DB
1557,,ICE 104,2,DB
1558,,ICE 120,2,DB
1559,,IC 2326,2,DB
1560,,ICE 1026,2,DB
1561,,ICE 2534,2,DB
1562,,Bus 1388,2,NS
1563,,Bus 1389,2,NS
1564,,Bus 1390,2,NS
1565,,Bus 1391,2,NS
1566,,Bus 1392,2,NS
1567,,Bus 1393,2,NS
1568,,Bus 1394,2,NS
1569,,IC 1906,2,DB
1570,,Bus 651,2,NS
1571,,Bus 652,2,NS
1572,,Bus 653,2,NS
1573,,Bus 654,2,NS
1574,,Bus 655,2,NS
1575,,Bus 656,2,NS
1576,,Bus 657,2,NS
1577,,Bus 650,2,NS
1578,,Bus50041,2,DB
1579,,Bus50043,2,DB
1580,,BUS 9245,2,DB
1581,,BUS 9141,2,DB
1582,,BUS 9143,2,DB
1583,,BUS 9145,2,DB
1584,,BUS 9147,2,DB
1585,,BUS 9149,2,DB
1586,,BUS 9241,2,DB
1587,,BUS 8243,2,DB
1588,,BUS 9243,2,DB
1589,,Bus60178,2,DB
1590,,Bus60176,2,DB
1591,,Bus60174,2,DB
1592,,Bus60378,2,DB
1593,,Bus60172,2,DB
1594,,Bus60170,2,DB
1595,,Bus60258,2,DB
1596,,IC 2233,2,DB
1597,,BUS50038,2,DB
1598,,BUS50034,2,DB
1599,,BUS50032,2,DB
1600,,Bus 1380,2,NS
1601,,Bus 1381,2,NS
1602,,Bus 1382,2,NS
1603,,Bus 1383,2,NS
1604,,Bus 1384,2,NS
1605,,Bus 1385,2,NS
1606,,Bus 1386,2,NS
1607,,Bus 1387,2,NS
1608,,Bus52189,2,DB
1609,,Bus52279,2,DB
1610,,Bus52373,2,DB
1611,,Bus52377,2,DB
1612,,Bus52379,2,DB
1613,,ICE 979,2,DB
1614,,ICE 971,2,DB
1615,,Bus 114,2,CFL
1616,,Bus 122,2,CFL
1617,,Bus 130,2,CFL
1618,,Bus 142,2,CFL
1619,,Bus 158,2,CFL
1620,,Bus 110,2,CFL
1621,,Bus 112,2,CFL
1622,,Bus 116,2,CFL
1623,,Bus 118,2,CFL
1624,,Bus 126,2,CFL
1625,,Bus 134,2,CFL
1626,,Bus 138,2,CFL
1627,,Bus 146,2,CFL
1628,,Bus 150,2,CFL
1629,,Bus 154,2,CFL
1630,,Bus52182,2,DB
1631,,Bus52376,2,DB
1632,,Bus52174,2,DB
1633,,Bus52372,2,DB
1634,,Bus52188,2,DB
1635,,Bus52180,2,DB
1636,,Bus52270,2,DB
1637,,IC 1979,2,DB
