route_id,route_short_name,route_long_name,route_type,agency_id
921,,CNL40419,2,DPN
922,,IC 60419,2,DPN
923,,CNL 419,2,DPN
924,,IC 2003,2,DPN
925,,IC 2320,2,DPN
926,,IC 2024,2,DPN
927,,ICE 1025,2,DPN
928,,IC 1911,2,DPN
929,,ICE 33,2,DPN
930,,ICE 38,2,DPN
931,,ICE 36,2,DPN
932,,ICE 35,2,DPN
933,,ICE 34,2,DPN
934,,ICE 37,2,DPN
935,,ICE 39,2,DPN
936,,ICE 32,2,DPN
937,,IC 2221,2,DPN
938,,ICE 31,2,DPN
939,,ICE 233,2,DPN
940,,ICE 238,2,DPN
941,,ICE 30,2,DPN
942,,IC 2327,2,DPN
943,,EC 1233,2,DPN
944,,EC 1131,2,DPN
945,,Bus50038,2,DPN
946,,Bus50036,2,DPN
947,,Bus50034,2,DPN
948,,Bus50032,2,DPN
949,,IC 2363,2,DPN
950,,IC 2278,2,DPN
951,,IC 2365,2,DPN
952,,IC 2367,2,DPN
953,,IC 2369,2,DPN
954,,IC 2262,2,DPN
955,,IC 2166,2,DPN
956,,IC 2263,2,DPN
957,,IC 1968,2,DPN
958,,ICE 1703,2,DPN
959,,IC 2343,2,DPN
960,,IC 143,2,DPN
961,,IC 147,2,DPN
962,,IC 241,2,DPN
963,,IC 2241,2,DPN
964,,IC 245,2,DPN
965,,IC 2240,2,DPN
966,,IC 2090,2,DPN
967,,ICE 594,2,DPN
968,,ICE 1086,2,DPN
969,,ICE 904,2,DPN
970,,IC 2378,2,DPN
971,,IC 2171,2,DPN
972,,IC 2173,2,DPN
973,,IC 2178,2,DPN
974,,IC 2179,2,DPN
975,,IC 2176,2,DPN
976,,IC 2281,2,DPN
977,,IC 1972,2,DPN
978,,IC 1985,2,DPN
979,,ICE 782,2,DPN
980,,ICE 783,2,DPN
981,,ICE 988,2,DPN
982,,ICE 784,2,DPN
983,,ICE 1155,2,DPN
984,,ICE 886,2,DPN
985,,ICE 787,2,DPN
986,,ICE 882,2,DPN
987,,ICE 789,2,DPN
988,,ICE 880,2,DPN
989,,ICE 881,2,DPN
990,,ICE 1158,2,DPN
991,,ICE 1172,2,SBB
992,,ICE 1145,2,DPN
993,,ICE 1141,2,DPN
994,,ICE 788,2,DPN
995,,ICE 883,2,DPN
996,,ICE 71,2,DPN
997,,IC 2386,2,DPN
998,,IC 2081,2,DPN
999,,ICE 888,2,DPN
1000,,ICE 684,2,DPN
1001,,ICE 1004,2,DPN
1002,,ICE 1159,2,DPN
1003,,ICE 1161,2,DPN
1004,,IC 2293,2,DPN
1005,,IC 2283,2,DPN
1006,,IC 2299,2,DPN
1007,,IC 2390,2,DPN
1008,,IC 206,2,SBB
1009,,ICE 1613,2,DPN
1010,,ICE 535,2,DPN
1011,,ICE 533,2,DPN
1012,,IC 2333,2,DPN
1013,,IC 2335,2,DPN
1014,,IC 2337,2,DPN
1015,,IC 2438,2,DPN
1016,,IC 2439,2,DPN
1017,,IC 834,2,DPN
1018,,IC 836,2,DPN
1019,,Bus50931,2,DPN
1020,,Bus50933,2,DPN
1021,,IC 936,2,DPN
1022,,IC 934,2,DPN
1023,,Bus50937,2,DPN
1024,,IC 932,2,DPN
1025,,Bus50831,2,DPN
1026,,Bus50833,2,DPN
1027,,ICE 581,2,DPN
1028,,ICE 1152,2,DPN
1029,,IC 2168,2,DPN
1030,,ICE 1163,2,DPN
1031,,ICE 1143,2,DPN
1032,,ICE 1561,2,DPN
1033,,IC 1923,2,DPN
1034,,IC 2309,2,DPN
1035,,ICE 1049,2,DPN
1036,,IC 2403,2,DPN
1037,,ICE 220,2,DPN
1038,,ICE 128,2,DPN
1039,,ICE 123,2,DPN
1040,,ICE 125,2,DPN
1041,,ICE 124,2,DPN
1042,,IC 2196,2,DPN
1043,,ICE 122,2,DPN
1044,,ICE 129,2,DPN
1045,,ICE 221,2,DPN
1046,,ICE 120,2,DPN
1047,,IC 1925,2,DPN
1048,,IC 1098,2,DPN
1049,,IC 2588,2,DPN
1050,,ICE 1098,2,DPN
1051,,ICE 918,2,DPN
1052,,ICE 121,2,DPN
1053,,ICE 1026,2,DPN
1054,,ICE 1138,2,DPN
1055,,IC 141,2,DPN
1056,,ICE 1075,2,DPN
1057,,IC 145,2,DPN
1058,,IC 1914,2,DPN
1059,,IC 149,2,DPN
1060,,ICE 649,2,DPN
1061,,IC 1997,2,DPN
1062,,IC 2016,2,DPN
1063,,ICE 694,2,DPN
1064,,ICE 770,2,DPN
1065,,ICE 578,2,DPN
1066,,ICE 576,2,DPN
1067,,ICE 1094,2,DPN
1068,,IC 2316,2,DPN
1069,,IC 2364,2,DPN
1070,,IC 2362,2,DPN
1071,,ICE 572,2,DPN
1072,,IC 2360,2,DPN
1073,,ICE 1010,2,DPN
1074,,Bus60181,2,DPN
1075,,IC 931,2,DPN
1076,,CNL 428,2,DPN
1077,,IC 2197,2,DPN
1078,,IC 2407,2,DPN
1079,,Bus60385,2,DPN
1080,,Bus60383,2,DPN
1081,,ICE 672,2,DPN
1082,,ICE 1674,2,DPN
1083,,ICE 571,2,DPN
1084,,ICE 1097,2,DPN
1085,,ICE 973,2,DPN
1086,,ICE 575,2,DPN
1087,,ICE 577,2,DPN
1088,,IC 1990,2,DPN
1089,,IC 1177,2,DPN
1090,,ICE 579,2,DPN
1091,,ICE 771,2,DPN
1092,,ICE 1171,2,DPN
1093,,ICE 570,2,DPN
1094,,IC 1073,2,DPN
1095,,ICE 292,2,SBB
1096,,ICE 992,2,DPN
1097,,ICE 887,2,DPN
1098,,ICE 1188,2,DPN
1099,,ICE 1092,2,DPN
1100,,ICE 1087,2,DPN
1101,,ICE 250,2,DPN
1102,,IC 2172,2,DPN
1103,,IC 2377,2,DPN
1104,,IC 2379,2,DPN
1105,,IC 2180,2,DPN
1106,,ICE 585,2,DPN
1107,,ICE 588,2,DPN
1108,,ICE 1139,2,DPN
1109,,ICE 1189,2,DPN
1110,,ICE 536,2,DPN
1111,,ICE 586,2,DPN
1112,,ICE 631,2,DPN
1113,,ICE 681,2,DPN
1114,,ICE 584,2,DPN
1115,,ICE 776,2,DPN
1116,,ICE 582,2,DPN
1117,,ICE 885,2,DPN
1118,,ICE 635,2,DPN
1119,,ICE 685,2,DPN
1120,,ICE 634,2,DPN
1121,,ICE 1184,2,DPN
1122,,ICE 2583,2,DPN
1123,,CNL40479,2,DPN
1124,,IC 60479,2,DPN
1125,,CNL 479,2,DPN
1126,,IC 2009,2,DPN
1127,,IC 1924,2,DPN
1128,,IC 2416,2,DPN
1129,,IC 2401,2,DPN
1130,,IC 2406,2,DPN
1131,,IC 2414,2,DPN
1132,,IC 2402,2,DPN
1133,,IC 2282,2,DPN
1134,,IC 2093,2,DPN
1135,,RJ 66,2,DPN
1136,,ICE 1590,2,DPN
1137,,ICE 557,2,DPN
1138,,ICE 1085,2,DPN
1139,,IC 60491,2,DPN
1140,,ICE 573,2,DPN
1141,,ICE 1175,2,SBB
1142,,IC 2394,2,DPN
1143,,IC 1922,2,DPN
1144,,ICE 1197,2,DPN
1145,,ICE 657,2,DPN
1146,,IC 60490,2,DPN
1147,,IC 242,2,DPN
1148,,IC 1971,2,DPN
1149,,IC 2017,2,DPN
1150,,IC 2348,2,DPN
1151,,ICE 1102,2,DPN
1152,,IC 2041,2,DPN
1153,,IC 1921,2,DPN
1154,,IC 933,2,DPN
1155,,IC 937,2,DPN
1156,,IC 831,2,DPN
1157,,IC 833,2,DPN
1158,,ICE 703,2,DPN
1159,,ICE 707,2,DPN
1160,,ICE 801,2,DPN
1161,,ICE 1182,2,DPN
1162,,ICE 696,2,DPN
1163,,ICE 2587,2,DPN
1164,,IC 2058,2,DPN
1165,,IC 2059,2,DPN
1166,,Bus60284,2,DPN
1167,,Bus60282,2,DPN
1168,,Bus60186,2,DPN
1169,,Bus60184,2,DPN
1170,,Bus60182,2,DPN
1171,,ICE 984,2,DPN
1172,,ICE 920,2,DPN
1173,,ICE 823,2,DPN
1174,,ICE 1084,2,DPN
1175,,ICE 1166,2,DPN
1176,,ICE 2596,2,DPN
1177,,ICE 1136,2,DPN
1178,,CNL 429,2,DPN
1179,,ICE 1081,2,DPN
1180,,ICE 574,2,DPN
1181,,ICE 1134,2,DPN
1182,,ICE 1625,2,DPN
1183,,Bus61659,2,DPN
1184,,ICE 158,2,DPN
1185,,ICE 153,2,DPN
1186,,ICE 156,2,DPN
1187,,ICE 155,2,DPN
1188,,ICE 154,2,DPN
1189,,ICE 157,2,DPN
1190,,ICE 152,2,DPN
1191,,ICE 159,2,DPN
1192,,ICE 254,2,SBB
1193,,ICE 251,2,DPN
1194,,IC 2415,2,DPN
1195,,ICE 852,2,DPN
1196,,ICE 534,2,DPN
1197,,Bus60386,2,DPN
1198,,Bus60384,2,DPN
1199,,ICE 1046,2,DPN
1200,,ICE 976,2,DPN
1201,,IC 1977,2,DPN
1202,,ICE 126,2,DPN
1203,,ICE 127,2,DPN
1204,,ICE 255,2,DPN
1205,,IC 2400,2,DPN
1206,,IC 243,2,DPN
1207,,RJ 68,2,DPN
1208,,Bus 115,2,CFL
1209,,Bus 123,2,CFL
1210,,Bus 131,2,CFL
1211,,Bus 149,2,CFL
1212,,Bus 155,2,CFL
1213,,Bus 159,2,CFL
1214,,Bus 111,2,CFL
1215,,Bus 113,2,CFL
1216,,Bus 117,2,CFL
1217,,Bus 119,2,CFL
1218,,Bus 127,2,CFL
1219,,Bus 135,2,CFL
1220,,Bus 139,2,CFL
1221,,Bus 143,2,CFL
1222,,IC 1998,2,DPN
1223,,ICE 773,2,DPN
1224,,ICE 1110,2,DPN
1225,,ICE 1190,2,DPN
1226,,ICE 901,2,DPN
1227,,ICE 1709,2,DPN
1228,,IC 2195,2,DPN
1229,,IC 1099,2,DPN
1230,,ICE 1039,2,DPN
1231,,ICE 1173,2,DPN
1232,,ICE 1099,2,DPN
1233,,IC 1109,2,DPN
1234,,IC 231,2,DPN
1235,,IC 230,2,DPN
1236,,IC 1230,2,DPN
1237,,EN 60406,2,DPN
1238,,IC 244,2,DPN
1239,,ICE 104,2,DPN
1240,,ICE 75,2,DPN
1241,,ICE 274,2,DPN
1242,,ICE 1020,2,DPN
1243,,IC 2245,2,DPN
1244,,ICE 2597,2,DPN
1245,,ICE 2590,2,DPN
1246,,ICE 706,2,DPN
1247,,ICE 1034,2,DPN
1248,,IC 1906,2,DPN
1249,,Bus50041,2,DPN
1250,,Bus50043,2,DPN
1251,,ICE 75 (SBB),2,SBB
1252,,Bus60178,2,DPN
1253,,Bus60176,2,DPN
1254,,Bus60174,2,DPN
1255,,Bus60378,2,DPN
1256,,Bus60172,2,DPN
1257,,Bus60170,2,DPN
1258,,CNL40236,2,DPN
1259,,CNL60236,2,DPN
1260,,CNL40481,2,DPN
1261,,CNL 484,2,DPN
1262,,Bus50033,2,DPN
1263,,Bus50035,2,DPN
1264,,Bus50037,2,DPN
1265,,Bus50039,2,DPN
1266,,ICE 1154,2,DPN
1267,,Bus 114,2,CFL
1268,,Bus 122,2,CFL
1269,,Bus 130,2,CFL
1270,,Bus 142,2,CFL
1271,,Bus 158,2,CFL
1272,,Bus 157,2,CFL
1273,,Bus 110,2,CFL
1274,,Bus 112,2,CFL
1275,,Bus 116,2,CFL
1276,,Bus 118,2,CFL
1277,,Bus 126,2,CFL
1278,,Bus 134,2,CFL
1279,,Bus 138,2,CFL
1280,,Bus 146,2,CFL
1281,,Bus 150,2,CFL
1282,,Bus 154,2,CFL
